Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PSZ-AC:1:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:2:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:3:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:4:Air System Total Cooling Energy [J](TimeStep),PSZ-AC:5:Air System Total Cooling Energy [J](TimeStep) 
 08/01  02:45:00,24.675000000000006,29.440080711884737,29.440054261069404,26.537951950891558,29.40551599537879,29.4400745340451,20.80822513274725,29.44,29.44,29.44,29.44,29.44,0.0,619356.2161518837,313256.2270958073,0.0,0.0,258279.2167461148 
 08/01  03:00:00,24.6,29.440079219415276,29.440051999461298,26.53542967099419,29.40456963999022,29.440071807877677,20.599914348391676,29.44,29.44,29.44,29.44,29.44,0.0,626712.4781419978,306632.59036301917,0.0,0.0,254456.6410070055 
 08/01  03:15:00,24.550000000000006,29.440078725551748,29.44005051274035,26.53321937963093,29.404281544335676,29.440070014987556,20.410560243249234,29.44,29.44,29.44,29.44,29.44,0.0,636579.4761997757,303093.7202937333,0.0,0.0,252463.3087762969 
 08/01  03:30:00,24.5,29.440078701552719,29.44004942107965,26.531349309343253,29.40454719797334,29.44006871864916,20.234853330576656,29.44,29.44,29.44,29.44,29.44,0.0,646202.6111176103,299729.9802577052,0.0,0.0,250660.99690919985 
 08/01  03:45:00,24.449999999999997,29.440078890581927,29.440048540359844,26.52967203812798,29.405177091494648,29.440067698510675,20.067227199771304,29.44,29.44,29.44,29.44,29.44,0.0,655629.0885583471,296579.65711886549,0.0,0.0,249054.52947770444 
 08/01  04:00:00,24.4,29.44007916715022,29.440047762517076,26.527812803688879,29.40595697960556,29.44006681564719,19.893944098410598,29.44,29.44,29.44,29.44,29.44,0.0,664815.0169552292,293383.34885392428,0.0,0.0,247384.0751363512 
 08/01  04:15:00,24.4,29.440079878104503,29.440047432145137,26.526396444742998,29.40780922466476,29.440066388825298,19.714095447314866,29.44,29.44,29.44,29.44,29.44,0.0,679494.5296989003,294682.1275433424,0.0,0.0,248343.61399273267 
 08/01  04:30:00,24.4,29.440080782962455,29.440047333360835,26.525492623555274,29.410573920104289,29.440066210063447,19.54700243719139,29.44,29.44,29.44,29.44,29.44,0.0,693925.0272856482,296151.26175915429,0.0,0.0,249456.07149445034 
 08/01  04:45:00,24.4,29.440081770134595,29.440047368128707,26.524920797975363,29.413962664510885,29.440066181934055,19.408996325042698,29.44,29.44,29.44,29.44,29.44,0.0,708201.8485123724,297895.7461807113,0.0,0.0,250785.8244202198 
 08/01  05:00:00,24.4,29.44008278979178,29.440047492928703,26.5245951851671,29.4178357346383,29.440066258858516,19.301248000385255,29.44,29.44,29.44,29.44,29.44,0.0,722412.221655221,299979.1665240106,0.0,0.0,252365.4544381472 
 08/01  05:15:00,24.275,29.440081424940176,29.440045860916265,26.523421656215697,29.419343141988184,29.440064476659946,19.203734241044815,29.44,29.44,29.44,29.44,29.44,0.0,721561.2667385177,287820.1296103143,0.0,0.0,246015.76842213624 
 08/01  05:30:00,24.15,29.440078932304546,29.440043457371208,26.521608917558618,29.418901717041604,29.440061848512433,19.103720375768967,29.44,29.44,29.44,29.44,29.44,0.0,720399.7170068574,275832.05674004388,0.0,0.0,239772.117275992 
 08/01  05:45:00,24.025,29.44007592260559,29.440040740292653,26.519684033841175,29.417304879584934,29.44005886350287,18.998066157173168,29.44,29.44,29.44,29.44,29.44,0.0,718822.3499300765,263712.9578579278,0.0,0.0,233483.1813843127 
 08/01  06:00:00,23.9,29.44007276846202,29.440039279318765,26.606644391931288,29.428986579782355,29.44005680203052,18.992354840198457,29.44,29.44,29.44,29.44,29.44,0.0,719380.8562619453,273718.5210249523,0.0,17026.883342427533,238491.7474544065 
 08/01  06:15:00,24.174999999999998,29.440057644390909,29.44003391168087,26.72818223191277,29.437024717758257,29.44004720970628,19.304209529825806,29.44,29.44,29.44,29.44,29.44,0.0,773948.5074395577,331709.98758491946,0.0,128468.61785272593,270135.1843361032 
 08/01  06:30:00,24.45,29.440046033069387,29.440030243515467,26.852934136122366,29.439551590296234,29.440039679554496,19.843070093619685,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,833675.2487279764,396553.5501551868,0.0,213816.56781196409,305107.57148507426 
 08/01  06:45:00,24.725,29.440040117706013,29.44002877979071,27.02589653167047,29.439974081392877,29.44003585643647,20.603447268211796,29.44,29.44,29.44,29.44,29.44,0.0,899454.2942816083,466794.3883135982,0.0,303384.5613512521,342501.4220236464 
 08/01  07:00:00,25.0,29.440037079437795,29.440028389319826,27.220438035662008,29.440017707444125,29.44003398898148,21.677569419905809,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,29.440000000000006,0.0,971072.4304197847,542149.5641433351,0.0,386277.6345666501,382008.82017632995 
 08/01  07:15:00,25.825,29.440036801782648,29.440030720978276,27.449534698709866,29.440024431678748,29.440035110454283,23.09654814308016,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,1109426.405670231,689460.6349755761,0.0,541071.909237258,461026.03783122697 
 08/01  07:30:00,26.65,29.44003671448622,29.440032517066699,27.693665371740584,29.44002750888789,29.440036058764084,24.767424920220145,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,1250517.4116241376,840327.484352267,0.0,697122.734303581,541903.4679052985 
 08/01  07:45:00,27.475,29.440032922405608,29.440030375782876,27.924225289545647,29.440026700078957,29.440033065881459,26.92396524067913,29.43999999999997,29.43999999999997,29.43999999999997,29.43999999999997,29.43999999999997,0.0,1392830.5276435544,992930.294111525,0.0,855743.2531358745,624226.5312093472 
 08/01  08:00:00,28.3,29.440032890988428,29.44003115092311,28.14682444298752,29.440028112321767,29.44003351109342,29.289499494394929,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,29.439999999999999,0.0,1535267.6352261785,1147567.0932925246,0.0,1016475.0978088403,708716.8273439321 
 08/01  08:15:00,28.725,22.766340238569787,22.726211558958839,21.0943164483503,22.838040897331273,22.432099243144639,31.852842195372454,19.999999999999998,19.999999999999998,19.999999999999998,19.999999999999998,19.999999999999998,0.0,24233309.92882637,19638650.432175857,8354005.570821038,20165091.226915845,11988244.060704645 
 08/01  08:30:00,29.15,20.997250011191686,21.014974890509288,20.094444409189486,21.012430963353706,20.74819259497893,34.46404490225254,19.999999999999994,19.999999999999994,19.999999999999994,19.999999999999994,19.999999999999994,0.0,23967195.490531114,19455331.77501192,9822113.01314371,19633054.333021106,11959127.644568153 
 08/01  08:45:00,29.575,20.0118390123263,20.01273111493183,20.000382953974193,20.0128587837537,20.009989859800677,37.79349184037011,20.000000000000044,20.000000000000044,20.000000000000044,20.000000000000044,20.000000000000044,0.0,17449639.110500687,14217164.534168806,7192553.706028654,14082512.834388102,8557337.1577181 
 08/01  09:00:00,30.0,19.99975171266854,19.9997590990901,19.99957589095917,19.999761394873727,19.99981136154276,39.956389815637269,20.0,20.0,20.0,20.0,20.0,0.0,15346676.494416336,12485006.24060371,6494679.422419248,12333442.05623986,7547301.4734149449 
 08/01  09:15:00,30.425,21.147008277504939,21.18692518314155,20.532988829429294,20.929545268360937,20.794432835102726,42.32775676711077,21.178999999999996,21.215999999999999,20.535999999999996,20.948,20.810999999999994,0.0,10565378.178740649,8548253.546153013,5231793.498174189,9027205.60579714,5759303.077759536 
 08/01  09:30:00,30.85,22.295609391053796,22.369415508673705,21.0697756648241,21.86701015520032,21.60998820128595,44.709733978427369,22.361,22.435000000000007,21.071,21.897000000000007,21.623999999999996,0.0,7601875.201790788,6068654.293595552,4316651.206217381,6893974.499461319,4560222.5221202489 
 08/01  09:45:00,31.275,23.219957525147526,23.324996345185729,21.477681635736823,22.62009154271289,22.2573051618949,47.02732926897747,23.272999999999969,23.382999999999979,21.47899999999998,22.638999999999976,22.27099999999997,0.0,6268640.691929034,4662775.78601359,3747609.991559168,5662928.051663775,3866247.075393455 
 08/01  10:00:00,31.7,23.896995105116713,24.036998817032207,21.75692981998089,23.158051438569815,22.736772427240806,49.75451984281517,23.91499999999996,24.060999999999976,21.75799999999997,23.16899999999997,22.746999999999969,0.0,5537441.650609905,4045977.5337288465,3429714.716477752,5114262.910877279,3527290.2431016976 
 08/01  10:15:00,31.974999999999999,24.327427420144578,24.506340639892597,21.93774986751929,23.520039943340927,23.076304682045753,51.30144123764617,24.340999999999995,24.522,21.939,23.532,23.087999999999995,0.0,5089049.517191499,3687102.3905310968,3244915.823470546,4796732.923478928,3323702.032788731 
